Dataset,#TrainingRelease,%Training,%Defective in training,%Defective in testing,Classifier,Balancing,Feature Selection,Sensitivity,TP,FP,TN,FN,Precision,Recall,AUC,Kappa
AVRO,1,0.449438202247191,0.0,0.2755102040816326,IBK,OVERSAMPLING,NO,SENSITIVE LEARNING,0,0,71,27,NaN,0.0,0.6885758998435054,0.0
AVRO,2,0.6334519572953736,0.15168539325842698,0.02912621359223301,IBK,OVERSAMPLING,NO,SENSITIVE LEARNING,0,2,98,3,0.0,0.0,0.535,-0.023856858846919096
AVRO,3,0.48700173310225303,0.10676156583629894,0.12162162162162163,IBK,OVERSAMPLING,NO,SENSITIVE LEARNING,8,9,251,28,0.47058823529411764,0.2222222222222222,0.6041666666666666,0.24280973451327442
AVRO,4,0.7850340136054422,0.11438474870017332,0.06329113924050633,IBK,OVERSAMPLING,NO,SENSITIVE LEARNING,0,0,148,10,NaN,0.0,0.5983108108108108,0.0
AVRO,5,0.8221476510067114,0.10340136054421768,0.018867924528301886,IBK,OVERSAMPLING,NO,SENSITIVE LEARNING,0,0,156,3,NaN,0.0,0.4391025641025641,0.0
AVRO,6,0.6701649175412294,0.0883668903803132,0.0,IBK,OVERSAMPLING,NO,SENSITIVE LEARNING,0,0,440,0,NaN,NaN,NaN,1.0
AVRO,7,0.8496815286624204,0.05922038980509745,0.9576271186440678,IBK,OVERSAMPLING,NO,SENSITIVE LEARNING,0,0,10,226,NaN,0.0,0.4561946902654867,0.0
AVRO,8,0.8678828081813157,0.1942675159235669,0.04602510460251046,IBK,OVERSAMPLING,NO,SENSITIVE LEARNING,2,94,134,9,0.020833333333333332,0.18181818181818182,0.3614433811802233,-0.04927326200929183
AVRO,9,0.7737382378100941,0.17468214483139857,0.08506616257088846,IBK,OVERSAMPLING,NO,SENSITIVE LEARNING,2,200,284,43,0.009900990099009901,0.044444444444444446,0.2759182736455464,-0.1428126916956338
AVRO,10,0.8968162639048715,0.1544054747647562,0.09665427509293681,IBK,OVERSAMPLING,NO,SENSITIVE LEARNING,1,33,210,25,0.029411764705882353,0.038461538461538464,0.4915321304210193,-0.08558307820762615
AVRO,11,0.9036395147313692,0.14844649021864212,0.014388489208633094,IBK,OVERSAMPLING,NO,SENSITIVE LEARNING,0,2,272,4,0.0,0.0,0.4698905109489051,-0.00968523002421359
AVRO,12,0.908375314861461,0.13552859618717505,0.013745704467353952,IBK,OVERSAMPLING,NO,SENSITIVE LEARNING,0,0,287,4,NaN,0.0,0.6023519163763066,0.0
AVRO,13,0.9160657629074127,0.12437027707808564,0.006872852233676976,IBK,OVERSAMPLING,NO,SENSITIVE LEARNING,0,0,289,2,NaN,0.0,0.42301038062283736,0.0
AVRO,14,0.9169531869875694,0.11450822036342659,0.2070063694267516,IBK,OVERSAMPLING,NO,SENSITIVE LEARNING,5,2,247,60,0.7142857142857143,0.07692307692307693,0.49249304911955516,0.10277444925799638
AVRO,15,0.9233211233211234,0.12218989685268447,0.025477707006369428,IBK,OVERSAMPLING,NO,SENSITIVE LEARNING,0,0,306,8,NaN,0.0,0.39889705882352944,0.0
AVRO,16,0.9285714285714286,0.11477411477411477,0.11746031746031746,IBK,OVERSAMPLING,NO,SENSITIVE LEARNING,1,7,271,36,0.125,0.02702702702702703,0.5403947112580206,0.002797614665390766
AVRO,1,0.449438202247191,0.0,0.2755102040816326,RANDOM FOREST,SMOTE,NO,NO,0,0,71,27,NaN,0.0,0.5,0.0
AVRO,2,0.6334519572953736,0.15168539325842698,0.02912621359223301,RANDOM FOREST,SMOTE,NO,NO,1,3,97,2,0.25,0.3333333333333333,0.8,0.2611190817790537
AVRO,3,0.48700173310225303,0.10676156583629894,0.12162162162162163,RANDOM FOREST,SMOTE,NO,NO,0,0,260,36,NaN,0.0,0.8594017094017095,0.0
AVRO,4,0.7850340136054422,0.11438474870017332,0.06329113924050633,RANDOM FOREST,SMOTE,NO,NO,0,12,136,10,0.0,0.0,0.7418918918918919,-0.07416563658838057
AVRO,5,0.8221476510067114,0.10340136054421768,0.018867924528301886,RANDOM FOREST,SMOTE,NO,NO,0,0,156,3,NaN,0.0,0.6538461538461539,0.0
AVRO,6,0.6701649175412294,0.0883668903803132,0.0,RANDOM FOREST,SMOTE,NO,NO,0,0,440,0,NaN,NaN,NaN,1.0
AVRO,7,0.8496815286624204,0.05922038980509745,0.9576271186440678,RANDOM FOREST,SMOTE,NO,NO,17,0,10,209,1.0,0.0752212389380531,0.5951327433628318,0.006846005154639169
AVRO,8,0.8678828081813157,0.1942675159235669,0.04602510460251046,RANDOM FOREST,SMOTE,NO,NO,11,228,0,0,0.04602510460251046,1.0,0.8133971291866029,0.0
AVRO,9,0.7737382378100941,0.17468214483139857,0.08506616257088846,RANDOM FOREST,SMOTE,NO,NO,0,0,484,45,NaN,0.0,0.9682966023875115,0.0
AVRO,10,0.8968162639048715,0.1544054747647562,0.09665427509293681,RANDOM FOREST,SMOTE,NO,NO,3,44,199,23,0.06382978723404255,0.11538461538461539,0.8262108262108262,-0.048275460943407275
AVRO,11,0.9036395147313692,0.14844649021864212,0.014388489208633094,RANDOM FOREST,SMOTE,NO,NO,3,4,270,1,0.42857142857142855,0.75,0.9854014598540146,0.536975349766822
AVRO,12,0.908375314861461,0.13552859618717505,0.013745704467353952,RANDOM FOREST,SMOTE,NO,NO,0,9,278,4,0.0,0.0,0.8867595818815331,-0.019401778496361557
AVRO,13,0.9160657629074127,0.12437027707808564,0.006872852233676976,RANDOM FOREST,SMOTE,NO,NO,0,0,289,2,NaN,0.0,0.9913494809688581,0.0
AVRO,14,0.9169531869875694,0.11450822036342659,0.2070063694267516,RANDOM FOREST,SMOTE,NO,NO,22,1,248,43,0.9565217391304348,0.3384615384615385,0.948347235094223,0.4393312231150071
AVRO,15,0.9233211233211234,0.12218989685268447,0.025477707006369428,RANDOM FOREST,SMOTE,NO,NO,0,0,306,8,NaN,0.0,0.889297385620915,0.0
AVRO,16,0.9285714285714286,0.11477411477411477,0.11746031746031746,RANDOM FOREST,SMOTE,NO,NO,26,6,272,11,0.8125,0.7027027027027027,0.9619871670231382,0.7234987349615323
AVRO,1,0.449438202247191,0.0,0.2755102040816326,NAIVE BAYES,SMOTE,NO,NO,0,0,71,27,NaN,0.0,0.4507042253521127,0.0
AVRO,2,0.6334519572953736,0.15168539325842698,0.02912621359223301,NAIVE BAYES,SMOTE,NO,NO,0,0,100,3,NaN,0.0,0.91,0.0
AVRO,3,0.48700173310225303,0.10676156583629894,0.12162162162162163,NAIVE BAYES,SMOTE,NO,NO,2,1,259,34,0.6666666666666666,0.05555555555555555,0.4740918803418803,0.08545197740113059
AVRO,4,0.7850340136054422,0.11438474870017332,0.06329113924050633,NAIVE BAYES,SMOTE,NO,NO,0,19,129,10,0.0,0.0,0.6567567567567567,-0.09043312708234172
AVRO,5,0.8221476510067114,0.10340136054421768,0.018867924528301886,NAIVE BAYES,SMOTE,NO,NO,1,8,148,2,0.1111111111111111,0.3333333333333333,0.43803418803418803,0.1423948220064727
AVRO,6,0.6701649175412294,0.0883668903803132,0.0,NAIVE BAYES,SMOTE,NO,NO,0,0,440,0,NaN,NaN,NaN,1.0
AVRO,7,0.8496815286624204,0.05922038980509745,0.9576271186440678,NAIVE BAYES,SMOTE,NO,NO,33,0,10,193,1.0,0.14601769911504425,0.7610619469026548,0.014283240997229898
AVRO,8,0.8678828081813157,0.1942675159235669,0.04602510460251046,NAIVE BAYES,SMOTE,NO,NO,11,114,114,0,0.088,1.0,0.9525518341307815,0.08429118773946359
AVRO,9,0.7737382378100941,0.17468214483139857,0.08506616257088846,NAIVE BAYES,SMOTE,NO,NO,45,61,423,0,0.42452830188679247,1.0,0.9612947658402203,0.5412360141599966
AVRO,10,0.8968162639048715,0.1544054747647562,0.09665427509293681,NAIVE BAYES,SMOTE,NO,NO,26,51,192,0,0.33766233766233766,1.0,0.9292497625830959,0.42121250474623445
AVRO,11,0.9036395147313692,0.14844649021864212,0.014388489208633094,NAIVE BAYES,SMOTE,NO,NO,3,33,241,1,0.08333333333333333,0.75,0.8950729927007299,0.12740029542097492
AVRO,12,0.908375314861461,0.13552859618717505,0.013745704467353952,NAIVE BAYES,SMOTE,NO,NO,3,31,256,1,0.08823529411764706,0.75,0.9128919860627178,0.13665863155942878
AVRO,13,0.9160657629074127,0.12437027707808564,0.006872852233676976,NAIVE BAYES,SMOTE,NO,NO,0,3,286,2,0.0,0.0,0.5069204152249135,-0.008316008316011309
AVRO,14,0.9169531869875694,0.11450822036342659,0.2070063694267516,NAIVE BAYES,SMOTE,NO,NO,32,21,228,33,0.6037735849056604,0.49230769230769234,0.8989496447327773,0.4378356872886414
AVRO,15,0.9233211233211234,0.12218989685268447,0.025477707006369428,NAIVE BAYES,SMOTE,NO,NO,1,5,301,7,0.16666666666666666,0.125,0.934640522875817,0.12372093023255894
AVRO,16,0.9285714285714286,0.11477411477411477,0.11746031746031746,NAIVE BAYES,SMOTE,NO,NO,22,23,255,15,0.4888888888888889,0.5945945945945946,0.9274742368267548,0.4679999999999998
AVRO,1,0.449438202247191,0.0,0.2755102040816326,IBK,SMOTE,NO,NO,0,0,71,27,NaN,0.0,0.5492957746478874,0.0
AVRO,2,0.6334519572953736,0.15168539325842698,0.02912621359223301,IBK,SMOTE,NO,NO,1,25,75,2,0.038461538461538464,0.3333333333333333,0.5483333333333333,0.01766160367361344
AVRO,3,0.48700173310225303,0.10676156583629894,0.12162162162162163,IBK,SMOTE,NO,NO,15,18,242,21,0.45454545454545453,0.4166666666666667,0.6405448717948717,0.36037234042553185
AVRO,4,0.7850340136054422,0.11438474870017332,0.06329113924050633,IBK,SMOTE,NO,NO,0,13,135,10,0.0,0.0,0.4560810810810811,-0.07705986959098952
AVRO,5,0.8221476510067114,0.10340136054421768,0.018867924528301886,IBK,SMOTE,NO,NO,1,9,147,2,0.1,0.3333333333333333,0.6378205128205128,0.12855007473841562
AVRO,6,0.6701649175412294,0.0883668903803132,0.0,IBK,SMOTE,NO,NO,0,3,437,0,0.0,NaN,NaN,0.0
AVRO,7,0.8496815286624204,0.05922038980509745,0.9576271186440678,IBK,SMOTE,NO,NO,50,3,7,176,0.9433962264150944,0.22123893805309736,0.4435840707964602,-0.008498854087089397
AVRO,8,0.8678828081813157,0.1942675159235669,0.04602510460251046,IBK,SMOTE,NO,NO,10,223,5,1,0.04291845493562232,0.9090909090909091,0.46351674641148327,-0.006504982139499909
AVRO,9,0.7737382378100941,0.17468214483139857,0.08506616257088846,IBK,SMOTE,NO,NO,44,279,205,1,0.13622291021671826,0.9777777777777777,0.7006657483930211,0.10556635789422836
AVRO,10,0.8968162639048715,0.1544054747647562,0.09665427509293681,IBK,SMOTE,NO,NO,2,43,200,24,0.044444444444444446,0.07692307692307693,0.4499841722063944,-0.07542216122680367
AVRO,11,0.9036395147313692,0.14844649021864212,0.014388489208633094,IBK,SMOTE,NO,NO,3,23,251,1,0.11538461538461539,0.75,0.8334854014598541,0.17953762911952736
AVRO,12,0.908375314861461,0.13552859618717505,0.013745704467353952,IBK,SMOTE,NO,NO,0,5,282,4,0.0,0.0,0.4912891986062718,-0.015509887553313503
AVRO,13,0.9160657629074127,0.12437027707808564,0.006872852233676976,IBK,SMOTE,NO,NO,0,2,287,2,0.0,0.0,0.49653979238754326,-0.006920415224907838
AVRO,14,0.9169531869875694,0.11450822036342659,0.2070063694267516,IBK,SMOTE,NO,NO,14,17,232,51,0.45161290322580644,0.2153846153846154,0.5751312944084028,0.18235429271655057
AVRO,15,0.9233211233211234,0.12218989685268447,0.025477707006369428,IBK,SMOTE,NO,NO,0,9,297,8,0.0,0.0,0.4852941176470588,-0.027724297266075084
AVRO,16,0.9285714285714286,0.11477411477411477,0.11746031746031746,IBK,SMOTE,NO,NO,16,51,227,21,0.23880597014925373,0.43243243243243246,0.6244895975111803,0.18423135026257112
AVRO,1,0.449438202247191,0.0,0.2755102040816326,RANDOM FOREST,SMOTE,NO,SENSITIVE THRESHOLD,0,0,71,27,NaN,0.0,0.5,0.0
AVRO,2,0.6334519572953736,0.15168539325842698,0.02912621359223301,RANDOM FOREST,SMOTE,NO,SENSITIVE THRESHOLD,0,0,100,3,NaN,0.0,0.5,0.0
AVRO,3,0.48700173310225303,0.10676156583629894,0.12162162162162163,RANDOM FOREST,SMOTE,NO,SENSITIVE THRESHOLD,0,0,260,36,NaN,0.0,0.5,0.0
AVRO,4,0.7850340136054422,0.11438474870017332,0.06329113924050633,RANDOM FOREST,SMOTE,NO,SENSITIVE THRESHOLD,0,0,148,10,NaN,0.0,0.5,0.0
AVRO,5,0.8221476510067114,0.10340136054421768,0.018867924528301886,RANDOM FOREST,SMOTE,NO,SENSITIVE THRESHOLD,0,0,156,3,NaN,0.0,0.5,0.0
AVRO,6,0.6701649175412294,0.0883668903803132,0.0,RANDOM FOREST,SMOTE,NO,SENSITIVE THRESHOLD,0,0,440,0,NaN,NaN,NaN,1.0
AVRO,7,0.8496815286624204,0.05922038980509745,0.9576271186440678,RANDOM FOREST,SMOTE,NO,SENSITIVE THRESHOLD,0,0,10,226,NaN,0.0,0.5,0.0
AVRO,8,0.8678828081813157,0.1942675159235669,0.04602510460251046,RANDOM FOREST,SMOTE,NO,SENSITIVE THRESHOLD,7,61,167,4,0.10294117647058823,0.6363636363636364,0.6844098883572568,0.10641357492090882
AVRO,9,0.7737382378100941,0.17468214483139857,0.08506616257088846,RANDOM FOREST,SMOTE,NO,SENSITIVE THRESHOLD,0,0,484,45,NaN,0.0,0.5,0.0
AVRO,10,0.8968162639048715,0.1544054747647562,0.09665427509293681,RANDOM FOREST,SMOTE,NO,SENSITIVE THRESHOLD,0,0,243,26,NaN,0.0,0.5,0.0
AVRO,11,0.9036395147313692,0.14844649021864212,0.014388489208633094,RANDOM FOREST,SMOTE,NO,SENSITIVE THRESHOLD,0,0,274,4,NaN,0.0,0.5,0.0
AVRO,12,0.908375314861461,0.13552859618717505,0.013745704467353952,RANDOM FOREST,SMOTE,NO,SENSITIVE THRESHOLD,0,0,287,4,NaN,0.0,0.5,0.0
AVRO,13,0.9160657629074127,0.12437027707808564,0.006872852233676976,RANDOM FOREST,SMOTE,NO,SENSITIVE THRESHOLD,0,0,289,2,NaN,0.0,0.5,0.0
AVRO,14,0.9169531869875694,0.11450822036342659,0.2070063694267516,RANDOM FOREST,SMOTE,NO,SENSITIVE THRESHOLD,0,0,249,65,NaN,0.0,0.5,0.0
AVRO,15,0.9233211233211234,0.12218989685268447,0.025477707006369428,RANDOM FOREST,SMOTE,NO,SENSITIVE THRESHOLD,0,0,306,8,NaN,0.0,0.5,0.0
AVRO,16,0.9285714285714286,0.11477411477411477,0.11746031746031746,RANDOM FOREST,SMOTE,NO,SENSITIVE THRESHOLD,2,0,278,35,1.0,0.05405405405405406,0.527027027027027,0.09162066408502877
AVRO,1,0.449438202247191,0.0,0.2755102040816326,NAIVE BAYES,SMOTE,NO,SENSITIVE THRESHOLD,0,0,71,27,NaN,0.0,0.5,0.0
AVRO,2,0.6334519572953736,0.15168539325842698,0.02912621359223301,NAIVE BAYES,SMOTE,NO,SENSITIVE THRESHOLD,0,0,100,3,NaN,0.0,0.5,0.0
AVRO,3,0.48700173310225303,0.10676156583629894,0.12162162162162163,NAIVE BAYES,SMOTE,NO,SENSITIVE THRESHOLD,2,1,259,34,0.6666666666666666,0.05555555555555555,0.5258547008547009,0.08545197740113059
AVRO,4,0.7850340136054422,0.11438474870017332,0.06329113924050633,NAIVE BAYES,SMOTE,NO,SENSITIVE THRESHOLD,0,15,133,10,0.0,0.0,0.44932432432432434,-0.08219178082191785
AVRO,5,0.8221476510067114,0.10340136054421768,0.018867924528301886,NAIVE BAYES,SMOTE,NO,SENSITIVE THRESHOLD,1,8,148,2,0.1111111111111111,0.3333333333333333,0.6410256410256411,0.1423948220064727
AVRO,6,0.6701649175412294,0.0883668903803132,0.0,NAIVE BAYES,SMOTE,NO,SENSITIVE THRESHOLD,0,0,440,0,NaN,NaN,NaN,1.0
AVRO,7,0.8496815286624204,0.05922038980509745,0.9576271186440678,NAIVE BAYES,SMOTE,NO,SENSITIVE THRESHOLD,29,0,10,197,1.0,0.12831858407079647,0.5641592920353983,0.012321549966009515
AVRO,8,0.8678828081813157,0.1942675159235669,0.04602510460251046,NAIVE BAYES,SMOTE,NO,SENSITIVE THRESHOLD,11,60,168,0,0.15492957746478872,1.0,0.868421052631579,0.20492348636061206
AVRO,9,0.7737382378100941,0.17468214483139857,0.08506616257088846,NAIVE BAYES,SMOTE,NO,SENSITIVE THRESHOLD,35,33,451,10,0.5147058823529411,0.7777777777777778,0.8547979797979798,0.576066496449671
AVRO,10,0.8968162639048715,0.1544054747647562,0.09665427509293681,NAIVE BAYES,SMOTE,NO,SENSITIVE THRESHOLD,26,34,209,0,0.43333333333333335,1.0,0.9300411522633745,0.5430198860797444
AVRO,11,0.9036395147313692,0.14844649021864212,0.014388489208633094,NAIVE BAYES,SMOTE,NO,SENSITIVE THRESHOLD,2,24,250,2,0.07692307692307693,0.5,0.7062043795620438,0.11116576487948841
AVRO,12,0.908375314861461,0.13552859618717505,0.013745704467353952,NAIVE BAYES,SMOTE,NO,SENSITIVE THRESHOLD,2,24,263,2,0.07692307692307693,0.5,0.7081881533101045,0.11218023938042672
AVRO,13,0.9160657629074127,0.12437027707808564,0.006872852233676976,NAIVE BAYES,SMOTE,NO,SENSITIVE THRESHOLD,0,3,286,2,0.0,0.0,0.49480968858131485,-0.008316008316011309
AVRO,14,0.9169531869875694,0.11450822036342659,0.2070063694267516,NAIVE BAYES,SMOTE,NO,SENSITIVE THRESHOLD,30,15,234,35,0.6666666666666666,0.46153846153846156,0.70064874884152,0.45277100034855355
AVRO,15,0.9233211233211234,0.12218989685268447,0.025477707006369428,NAIVE BAYES,SMOTE,NO,SENSITIVE THRESHOLD,0,5,301,8,0.0,0.0,0.4918300653594771,-0.01999000499750228
AVRO,16,0.9285714285714286,0.11477411477411477,0.11746031746031746,NAIVE BAYES,SMOTE,NO,SENSITIVE THRESHOLD,17,18,260,20,0.4857142857142857,0.4594594594594595,0.6973556290103052,0.40418118466898956
AVRO,1,0.449438202247191,0.0,0.2755102040816326,IBK,SMOTE,NO,SENSITIVE THRESHOLD,0,0,71,27,NaN,0.0,0.5,0.0
AVRO,2,0.6334519572953736,0.15168539325842698,0.02912621359223301,IBK,SMOTE,NO,SENSITIVE THRESHOLD,1,25,75,2,0.038461538461538464,0.3333333333333333,0.5416666666666666,0.01766160367361344
AVRO,3,0.48700173310225303,0.10676156583629894,0.12162162162162163,IBK,SMOTE,NO,SENSITIVE THRESHOLD,15,18,242,21,0.45454545454545453,0.4166666666666667,0.6737179487179488,0.36037234042553185
AVRO,4,0.7850340136054422,0.11438474870017332,0.06329113924050633,IBK,SMOTE,NO,SENSITIVE THRESHOLD,0,13,135,10,0.0,0.0,0.4560810810810811,-0.07705986959098952
AVRO,5,0.8221476510067114,0.10340136054421768,0.018867924528301886,IBK,SMOTE,NO,SENSITIVE THRESHOLD,1,9,147,2,0.1,0.3333333333333333,0.6378205128205128,0.12855007473841562
AVRO,6,0.6701649175412294,0.0883668903803132,0.0,IBK,SMOTE,NO,SENSITIVE THRESHOLD,0,3,437,0,0.0,NaN,NaN,0.0
AVRO,7,0.8496815286624204,0.05922038980509745,0.9576271186440678,IBK,SMOTE,NO,SENSITIVE THRESHOLD,50,3,7,176,0.9433962264150944,0.22123893805309736,0.46061946902654866,-0.008498854087089397
AVRO,8,0.8678828081813157,0.1942675159235669,0.04602510460251046,IBK,SMOTE,NO,SENSITIVE THRESHOLD,10,223,5,1,0.04291845493562232,0.9090909090909091,0.4655103668261563,-0.006504982139499909
AVRO,9,0.7737382378100941,0.17468214483139857,0.08506616257088846,IBK,SMOTE,NO,SENSITIVE THRESHOLD,44,279,205,1,0.13622291021671826,0.9777777777777777,0.7006657483930211,0.10556635789422836
AVRO,10,0.8968162639048715,0.1544054747647562,0.09665427509293681,IBK,SMOTE,NO,SENSITIVE THRESHOLD,2,43,200,24,0.044444444444444446,0.07692307692307693,0.4499841722063944,-0.07542216122680367
AVRO,11,0.9036395147313692,0.14844649021864212,0.014388489208633094,IBK,SMOTE,NO,SENSITIVE THRESHOLD,3,23,251,1,0.11538461538461539,0.75,0.833029197080292,0.17953762911952736
AVRO,12,0.908375314861461,0.13552859618717505,0.013745704467353952,IBK,SMOTE,NO,SENSITIVE THRESHOLD,0,5,282,4,0.0,0.0,0.4912891986062718,-0.015509887553313503
AVRO,13,0.9160657629074127,0.12437027707808564,0.006872852233676976,IBK,SMOTE,NO,SENSITIVE THRESHOLD,0,2,287,2,0.0,0.0,0.49653979238754326,-0.006920415224907838
AVRO,14,0.9169531869875694,0.11450822036342659,0.2070063694267516,IBK,SMOTE,NO,SENSITIVE THRESHOLD,14,17,232,51,0.45161290322580644,0.2153846153846154,0.5735557615075687,0.18235429271655057
AVRO,15,0.9233211233211234,0.12218989685268447,0.025477707006369428,IBK,SMOTE,NO,SENSITIVE THRESHOLD,0,9,297,8,0.0,0.0,0.4852941176470588,-0.027724297266075084
AVRO,16,0.9285714285714286,0.11477411477411477,0.11746031746031746,IBK,SMOTE,NO,SENSITIVE THRESHOLD,16,51,227,21,0.23880597014925373,0.43243243243243246,0.6244895975111803,0.18423135026257112
AVRO,1,0.449438202247191,0.0,0.2755102040816326,RANDOM FOREST,SMOTE,NO,SENSITIVE LEARNING,0,0,71,27,NaN,0.0,0.5,0.0
AVRO,2,0.6334519572953736,0.15168539325842698,0.02912621359223301,RANDOM FOREST,SMOTE,NO,SENSITIVE LEARNING,0,1,99,3,0.0,0.0,0.7266666666666667,-0.014778325123153082
AVRO,3,0.48700173310225303,0.10676156583629894,0.12162162162162163,RANDOM FOREST,SMOTE,NO,SENSITIVE LEARNING,0,0,260,36,NaN,0.0,0.9253205128205129,0.0
AVRO,4,0.7850340136054422,0.11438474870017332,0.06329113924050633,RANDOM FOREST,SMOTE,NO,SENSITIVE LEARNING,0,1,147,10,0.0,0.0,0.6939189189189189,-0.011641443539000028
AVRO,5,0.8221476510067114,0.10340136054421768,0.018867924528301886,RANDOM FOREST,SMOTE,NO,SENSITIVE LEARNING,0,0,156,3,NaN,0.0,0.719017094017094,0.0
AVRO,6,0.6701649175412294,0.0883668903803132,0.0,RANDOM FOREST,SMOTE,NO,SENSITIVE LEARNING,0,0,440,0,NaN,NaN,NaN,1.0
AVRO,7,0.8496815286624204,0.05922038980509745,0.9576271186440678,RANDOM FOREST,SMOTE,NO,SENSITIVE LEARNING,0,0,10,226,NaN,0.0,0.5508849557522124,0.0
AVRO,8,0.8678828081813157,0.1942675159235669,0.04602510460251046,RANDOM FOREST,SMOTE,NO,SENSITIVE LEARNING,2,24,204,9,0.07692307692307693,0.18181818181818182,0.38616427432216904,0.046427276024664794
AVRO,9,0.7737382378100941,0.17468214483139857,0.08506616257088846,RANDOM FOREST,SMOTE,NO,SENSITIVE LEARNING,0,0,484,45,NaN,0.0,0.5787878787878787,0.0
AVRO,10,0.8968162639048715,0.1544054747647562,0.09665427509293681,RANDOM FOREST,SMOTE,NO,SENSITIVE LEARNING,1,2,241,25,0.3333333333333333,0.038461538461538464,0.8625356125356125,0.04996729888816236
AVRO,11,0.9036395147313692,0.14844649021864212,0.014388489208633094,RANDOM FOREST,SMOTE,NO,SENSITIVE LEARNING,0,1,273,4,0.0,0.0,0.9771897810218978,-0.005788712011574603
AVRO,12,0.908375314861461,0.13552859618717505,0.013745704467353952,RANDOM FOREST,SMOTE,NO,SENSITIVE LEARNING,0,0,287,4,NaN,0.0,0.7099303135888502,0.0
AVRO,13,0.9160657629074127,0.12437027707808564,0.006872852233676976,RANDOM FOREST,SMOTE,NO,SENSITIVE LEARNING,0,0,289,2,NaN,0.0,0.9896193771626297,0.0
AVRO,14,0.9169531869875694,0.11450822036342659,0.2070063694267516,RANDOM FOREST,SMOTE,NO,SENSITIVE LEARNING,0,0,249,65,NaN,0.0,0.7134383688600556,0.0
AVRO,15,0.9233211233211234,0.12218989685268447,0.025477707006369428,RANDOM FOREST,SMOTE,NO,SENSITIVE LEARNING,0,0,306,8,NaN,0.0,0.9701797385620915,0.0
AVRO,16,0.9285714285714286,0.11477411477411477,0.11746031746031746,RANDOM FOREST,SMOTE,NO,SENSITIVE LEARNING,2,0,278,35,1.0,0.05405405405405406,0.9662162162162162,0.09162066408502877
AVRO,1,0.449438202247191,0.0,0.2755102040816326,NAIVE BAYES,SMOTE,NO,SENSITIVE LEARNING,0,7,64,27,0.0,0.0,0.4507042253521127,-0.12796208530805725
AVRO,2,0.6334519572953736,0.15168539325842698,0.02912621359223301,NAIVE BAYES,SMOTE,NO,SENSITIVE LEARNING,0,0,100,3,NaN,0.0,0.23333333333333334,0.0
AVRO,3,0.48700173310225303,0.10676156583629894,0.12162162162162163,NAIVE BAYES,SMOTE,NO,SENSITIVE LEARNING,10,3,257,26,0.7692307692307693,0.2777777777777778,0.6497863247863248,0.3673349056603772
AVRO,4,0.7850340136054422,0.11438474870017332,0.06329113924050633,NAIVE BAYES,SMOTE,NO,SENSITIVE LEARNING,0,0,148,10,NaN,0.0,0.7114864864864865,0.0
AVRO,5,0.8221476510067114,0.10340136054421768,0.018867924528301886,NAIVE BAYES,SMOTE,NO,SENSITIVE LEARNING,0,6,150,3,0.0,0.0,0.41239316239316237,-0.02580645161290233
AVRO,6,0.6701649175412294,0.0883668903803132,0.0,NAIVE BAYES,SMOTE,NO,SENSITIVE LEARNING,0,0,440,0,NaN,NaN,NaN,1.0
AVRO,7,0.8496815286624204,0.05922038980509745,0.9576271186440678,NAIVE BAYES,SMOTE,NO,SENSITIVE LEARNING,14,0,10,212,1.0,0.061946902654867256,0.7128318584070796,0.005565272698362232
AVRO,8,0.8678828081813157,0.1942675159235669,0.04602510460251046,NAIVE BAYES,SMOTE,NO,SENSITIVE LEARNING,0,9,219,11,0.0,0.0,0.6802232854864434,-0.04321257092972484
AVRO,9,0.7737382378100941,0.17468214483139857,0.08506616257088846,NAIVE BAYES,SMOTE,NO,SENSITIVE LEARNING,38,45,439,7,0.4578313253012048,0.8444444444444444,0.9613406795224977,0.5433750539490718
